;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. Product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
147;SK;114058;LEDŽIAROV.CANDLE 6W;;EMOS SK S.R.O.;1525731201;8592920045107;;;;;;;;;;;;;;;
148;SK;114059;LEDŽIAROV.CANDLE 6W;;EMOS SK S.R.O.;1525731401;8592920045138;;;;;;;;;;;;;;;
149;SK;114060;LEDŽIAROV.MINI GL 4W;;EMOS SK S.R.O.;1525731202;8592920045343;;;;;;;;;;;;;;;
150;SK;114061;LEDŽIAROV.MINI GL 4W;;EMOS SK S.R.O.;1525731402;8592920045374;;;;;;;;;;;;;;;
151;SK;114062;LEDŽIAROV.MINI GL 6W;;EMOS SK S.R.O.;1525731203;8592920045466;;;;;;;;;;;;;;;
152;SK;114063;LEDŽIAROV.MINI GL 6W;;EMOS SK S.R.O.;1525731403;8592920045527;;;;;;;;;;;;;;;
153;SK;114064;LEDŽIAROV.R50 6W E14;;EMOS SK S.R.O.;1525731204;8592920045794;;;;;;;;;;;;;;;
154;SK;114065;LEDŽIAROV.R50 6W E14;;EMOS SK S.R.O.;1525731404;8592920045824;;;;;;;;;;;;;;;
155;SK;114196;LEDŽIAROV.MINI GL 4W;;EMOS SK S.R.O.;1525733207;8592920045404;;;;;;;;;;;;;;;
156;SK;114197;LEDŽIAROV.MINI GL 4W;;EMOS SK S.R.O.;1525733406;8592920045435;;;;;;;;;;;;;;;
157;SK;114198;LEDŽIAROV.MINI GL 6W;;EMOS SK S.R.O.;1525733208;8592920045497;;;;;;;;;;;;;;;
158;SK;114199;LEDŽIAROV.MINI GL 6W;;EMOS SK S.R.O.;1525733407;8592920045558;;;;;;;;;;;;;;;
159;SK;114200;LEDŽIAROV.A60 9W E27;;EMOS SK S.R.O.;1525733202;8592920044483;;;;;;;;;;;;;;;
160;SK;114201;LEDŽIAROV.A60 9W;;EMOS SK S.R.O.;1525733401;8592920044513;;;;;;;;;;;;;;;
161;SK;114202;LEDŽIAROV.A60 10,5W;;EMOS SK S.R.O.;1525733203;8592920044681;;;;;;;;;;;;;;;
162;SK;114203;LEDŽIAROV.A60 10,5W;;EMOS SK S.R.O.;1525733402;8592920044711;;;;;;;;;;;;;;;
163;SK;114204;LEDŽIAROV.A60 14W;;EMOS SK S.R.O.;1525733204;8592920044773;;;;;;;;;;;;;;;
164;SK;114205;LEDŽIAROV.A60 14W;;EMOS SK S.R.O.;1525733403;8592920044803;;;;;;;;;;;;;;;
165;SK;114206;LEDŽIAROV.GLOBE 18W;;EMOS SK S.R.O.;1525733210;8592920045732;;;;;;;;;;;;;;;
166;SK;114207;LEDŽIAROV.GLOBE 18W;;EMOS SK S.R.O.;1525733409;8592920045763;;;;;;;;;;;;;;;
167;SK;114208;LEDŽIAROV.A++ 2W;;EMOS SK S.R.O.;1525735201;8592920046661;;;;;;;;;;;;;;;
168;SK;114209;LEDŽIAROV.A++ 3,5W;;EMOS SK S.R.O.;1525736201;8592920046425;;;;;;;;;;;;;;;
169;SK;114210;LEDŽIAROV.A++ 3,5W;;EMOS SK S.R.O.;1525736401;8592920046456;;;;;;;;;;;;;;;
170;SK;114422;ŽiarovkaLED CLS;;EMOS SK S.R.O.;1525733412;8592920053737;;;;;;;;;;;;;;;
171;SK;126070;LEDžiarovka;;EMOS SK S.R.O.;1525732200;8592920056110;;;;;;;;;;;;;;;
172;SK;126071;LEDžiarovka;;EMOS SK S.R.O.;1525732400;8592920056141;;;;;;;;;;;;;;;
173;SK;126073;LEDžiarovka;;EMOS SK S.R.O.;1525733414;8592920064832;;;;;;;;;;;;;;;
174;SK;126074;LEDžiarovka;;EMOS SK S.R.O.;1525731207;8592920064863;;;;;;;;;;;;;;;
175;SK;131749;ŽárovkaLED VNT;;EMOS SK S.R.O.;1525711200;8592920035665;;;;;;;;;;;;;;;
176;SK;131750;ŽárovkaLED VNT;;EMOS SK S.R.O.;1525713200;8592920035696;;;;;;;;;;;;;;;
177;SK;131751;ŽárovkaLED VNT;;EMOS SK S.R.O.;1525713210;8592920035726;;;;;;;;;;;;;;;
178;SK;131752;ŽárovkaLED VNT;;EMOS SK S.R.O.;1525713240;8592920035788;;;;;;;;;;;;;;;
